AccountID,CustomerID,AccountTypeID,AccountStatusID,Balance,OpeningDate
200997,10246,5,2,41490.64,2021-05-02 00:00:00.000000
200331,11036,2,2,5931.23,2019-05-30 00:00:00.000000
200348,10105,5,1,79534.55,2018-12-31 00:00:00.000000
200875,10667,5,1,42390.84,2018-01-06 00:00:00.000000
200167,10432,1,1,42644.7,2019-11-24 00:00:00.000000
200629,10541,1,2,8878.16,2018-01-18 00:00:00.000000
200827,10920,1,1,16073.07,2018-11-19 00:00:00.000000
200941,10278,1,1,72186.47,2021-10-01 00:00:00.000000
200721,10937,3,1,96729.46,2019-01-18 00:00:00.000000
201087,10049,4,1,80075.41,2018-05-03 00:00:00.000000
200405,10020,5,1,28247.36,2019-11-01 00:00:00.000000
200002,10839,5,1,84008.77,2019-11-15 00:00:00.000000
201587,10114,4,1,83961.59,2019-02-17 00:00:00.000000
200472,10170,1,1,52547.1,2018-01-30 00:00:00.000000
200300,10551,4,1,63465.82,2018-08-26 00:00:00.000000
201412,10326,1,1,20637.22,2020-03-18 00:00:00.000000
201493,10494,1,1,83113.29,2019-06-15 00:00:00.000000
201552,10753,2,3,16958.0,2018-09-17 00:00:00.000000
201204,10228,5,1,43755.6,2021-11-29 00:00:00.000000
201405,11019,5,1,59719.46,2020-10-24 00:00:00.000000
200404,10229,3,1,32623.75,2021-12-24 00:00:00.000000
200507,11084,4,1,48531.71,2018-04-21 00:00:00.000000
200760,10380,3,1,90268.4,2018-04-11 00:00:00.000000
201424,10242,3,2,3564.27,2018-09-30 00:00:00.000000
201470,10280,4,1,24310.93,2021-01-18 00:00:00.000000
200972,10659,3,1,42087.43,2020-07-30 00:00:00.000000
200194,10801,3,2,62664.46,2020-10-15 00:00:00.000000
200569,10780,3,1,74403.05,2018-07-19 00:00:00.000000
200393,10367,1,1,58967.16,2020-09-10 00:00:00.000000
200479,10218,1,1,77984.96,2021-07-05 00:00:00.000000
200898,10343,3,1,68949.57,2021-11-25 00:00:00.000000
201524,10402,4,1,38437.42,2018-02-01 00:00:00.000000
200965,10687,2,2,82735.24,2019-04-07 00:00:00.000000
201228,10401,3,1,89722.89,2020-12-02 00:00:00.000000
200294,10926,2,1,15144.15,2020-09-16 00:00:00.000000
200650,10307,2,1,31474.97,2019-05-22 00:00:00.000000
201584,10977,5,1,75342.53,2020-12-30 00:00:00.000000
200147,10931,3,1,741.98,2018-10-16 00:00:00.000000
200928,10158,3,1,24066.31,2018-03-23 00:00:00.000000
200480,10045,4,1,25494.74,2018-10-04 00:00:00.000000
200729,10470,3,2,9390.16,2018-10-21 00:00:00.000000
200153,10417,1,1,28280.03,2019-06-17 00:00:00.000000
201099,10461,3,1,82883.84,2021-07-26 00:00:00.000000
201156,10256,2,1,48963.44,2019-11-07 00:00:00.000000
201567,10397,3,1,77319.24,2020-11-24 00:00:00.000000
201055,10745,2,1,89370.68,2021-08-30 00:00:00.000000
201254,10902,1,1,71621.86,2018-09-28 00:00:00.000000
201487,10859,2,1,25199.75,2019-08-25 00:00:00.000000
200739,10338,4,1,-486.68,2021-02-01 00:00:00.000000
201570,10120,1,1,48479.25,2019-10-10 00:00:00.000000
200434,10388,5,2,88098.11,2019-07-15 00:00:00.000000
200450,11097,2,1,57492.35,2019-06-23 00:00:00.000000
200329,10915,2,2,32978.16,2021-07-20 00:00:00.000000
200109,10357,1,2,12135.64,2019-04-12 00:00:00.000000
201490,10834,4,1,11876.49,2022-01-28 00:00:00.000000
200771,10551,2,1,76.87,2020-05-22 00:00:00.000000
200665,10140,5,1,81912.58,2020-01-04 00:00:00.000000
201336,10161,1,1,84317.45,2021-01-10 00:00:00.000000
201596,10880,4,1,8732.0,2020-07-20 00:00:00.000000
200216,10797,4,2,94878.4,
200151,10400,3,1,59391.36,2019-01-27 00:00:00.000000
200980,10164,2,1,25253.22,2019-07-23 00:00:00.000000
200935,10441,2,2,12037.85,2021-04-28 00:00:00.000000
200838,10734,4,1,35213.38,2021-07-31 00:00:00.000000
200173,10721,1,1,99185.63,2019-02-27 00:00:00.000000
200842,10183,5,1,20944.25,2020-05-08 00:00:00.000000
200272,10323,4,1,75527.77,2019-08-30 00:00:00.000000
200288,10549,4,1,86753.63,2020-03-31 00:00:00.000000
201544,10913,3,1,79658.32,2021-10-22 00:00:00.000000
200594,10599,4,1,12297.81,2019-07-26 00:00:00.000000
201357,10401,4,1,1984.92,2021-08-29 00:00:00.000000
200274,10652,1,1,29627.66,2021-04-04 00:00:00.000000
200383,10287,3,1,25970.3,2021-05-14 00:00:00.000000
200567,10578,5,1,239.3,2020-01-28 00:00:00.000000
200066,10397,5,1,53407.3,2019-01-19 00:00:00.000000
201037,10758,4,1,91570.87,2021-07-15 00:00:00.000000
201153,10263,1,1,41412.74,2019-06-06 00:00:00.000000
201481,10512,3,1,46114.57,2021-03-01 00:00:00.000000
200325,10087,5,2,31944.6,2019-07-27 00:00:00.000000
200430,10135,4,1,75924.19,2019-12-22 00:00:00.000000
200893,10166,4,1,99828.98,2021-11-12 00:00:00.000000
201150,10199,3,1,45449.22,2021-07-03 00:00:00.000000
201276,10155,4,1,19986.02,2022-01-04 00:00:00.000000
200111,10399,2,1,74191.58,2020-09-06 00:00:00.000000
200121,10748,1,1,2700.75,2019-01-21 00:00:00.000000
200340,10301,3,1,87416.66,2021-08-13 00:00:00.000000
201646,10903,2,1,22957.29,2020-03-16 00:00:00.000000
200250,10511,5,1,55353.22,2019-06-05 00:00:00.000000
200784,10459,1,1,48911.97,2019-07-04 00:00:00.000000
200359,10857,3,1,81925.71,2019-07-16 00:00:00.000000
200738,10161,1,1,74018.11,2020-02-17 00:00:00.000000
200005,11007,2,1,26556.74,2018-04-09 00:00:00.000000
200084,10146,4,1,21109.91,2021-12-30 00:00:00.000000
201484,10544,3,1,47917.51,2018-05-08 00:00:00.000000
200863,10141,1,2,8913.48,2025-12-02 15:01:42.900415
200136,10565,5,1,14112.32,2018-04-20 00:00:00.000000
200324,10171,4,1,655.62,2020-11-08 00:00:00.000000
201546,10299,5,2,71325.69,2021-06-17 00:00:00.000000
200702,10160,2,1,54692.35,2021-05-13 00:00:00.000000
200579,10236,2,1,27043.17,2021-02-28 00:00:00.000000
201425,10764,5,1,71131.37,2018-11-09 00:00:00.000000
201114,10233,1,1,90752.35,2018-02-16 00:00:00.000000
200368,10112,3,1,46986.28,2019-01-26 00:00:00.000000
200853,10934,4,2,29370.79,2020-07-21 00:00:00.000000
200468,10268,5,1,45356.7,2019-03-04 00:00:00.000000
201179,10324,2,1,28302.48,2020-05-15 00:00:00.000000
200185,10159,3,1,19320.57,2021-05-05 00:00:00.000000
201338,10440,4,2,98678.22,2019-02-12 00:00:00.000000
200211,10112,3,1,42805.78,2021-05-08 00:00:00.000000
201647,10125,3,1,51553.2,2021-08-28 00:00:00.000000
200992,10934,3,2,49315.41,2021-04-14 00:00:00.000000
200220,10351,3,1,15927.86,2019-07-17 00:00:00.000000
200188,10174,3,1,9223.05,2021-11-15 00:00:00.000000
201133,10741,1,1,11596.94,2021-02-22 00:00:00.000000
201018,10887,5,1,77171.54,2026-01-25 15:01:42.900415
201591,10609,4,1,70797.31,2019-10-31 00:00:00.000000
200145,10649,5,2,75086.97,2018-04-19 00:00:00.000000
201086,10150,4,2,77975.55,2020-06-06 00:00:00.000000
200283,10447,1,2,6122.35,2020-04-29 00:00:00.000000
201064,10314,4,1,86190.87,2019-09-13 00:00:00.000000
201151,10778,4,1,77732.77,2021-06-29 00:00:00.000000
201478,10072,4,1,82151.38,2018-11-06 00:00:00.000000
201464,10602,1,1,53443.06,2018-04-19 00:00:00.000000
201537,10696,4,1,2850.69,2019-11-19 00:00:00.000000
201439,10511,1,2,11351.57,2022-01-17 00:00:00.000000
200372,10060,1,1,38668.82,2021-05-23 00:00:00.000000
200116,10349,1,1,44210.0,2021-03-17 00:00:00.000000
201109,10048,1,1,68460.3,2019-08-02 00:00:00.000000
201520,10584,1,1,73280.69,2019-12-04 00:00:00.000000
200099,10724,2,1,40425.89,2018-09-29 00:00:00.000000
200104,10249,3,2,89193.39,2021-12-22 00:00:00.000000
200107,10199,4,1,76759.94,2020-12-15 00:00:00.000000
201076,10587,2,1,56535.81,2018-07-31 00:00:00.000000
200092,10290,4,1,7008.67,2020-01-22 00:00:00.000000
200500,10501,2,2,76173.36,2018-02-09 00:00:00.000000
200638,10004,5,1,56149.47,2019-10-29 00:00:00.000000
201161,10963,5,1,60011.22,2018-05-12 00:00:00.000000
200821,10996,4,1,87794.4,2018-08-30 00:00:00.000000
200543,10880,1,1,64538.44,2019-11-15 00:00:00.000000
200564,10395,4,1,96889.63,2021-06-24 00:00:00.000000
200904,10832,4,1,84891.94,2021-12-12 00:00:00.000000
201208,10952,4,1,84009.96,2020-06-29 00:00:00.000000
200081,10033,4,1,92935.51,2020-09-23 00:00:00.000000
200108,10996,3,1,73119.23,2018-09-24 00:00:00.000000
200591,10627,5,1,10365.83,2020-02-13 00:00:00.000000
200170,10363,1,1,24429.8,2019-09-05 00:00:00.000000
200781,10986,2,1,68233.55,2021-01-30 00:00:00.000000
201181,10524,2,1,91124.87,2020-01-20 00:00:00.000000
200817,10773,1,1,82549.74,2019-03-19 00:00:00.000000
200963,10286,2,3,77938.53,2020-09-26 00:00:00.000000
201532,10895,4,2,36763.25,2020-02-19 00:00:00.000000
200212,10722,2,2,76939.58,2019-08-02 00:00:00.000000
201245,11082,1,1,56432.88,2020-01-17 00:00:00.000000
201632,10902,5,1,-214.25,2019-05-16 00:00:00.000000
201119,10418,5,1,10185.11,2019-10-11 00:00:00.000000
201405,11019,5,1,59719.46,2020-10-24 00:00:00.000000
201494,11043,5,1,2129.9,2019-12-10 00:00:00.000000
200587,10933,1,1,44064.64,2018-05-18 00:00:00.000000
200261,11049,5,1,80898.88,2021-07-31 00:00:00.000000
201341,10495,2,1,58015.57,2020-02-09 00:00:00.000000
200117,10133,4,1,6087.13,2019-03-12 00:00:00.000000
201059,10037,4,1,32183.95,2020-10-12 00:00:00.000000
201324,10865,1,1,43274.37,2020-02-05 00:00:00.000000
201564,10048,4,1,29141.77,2018-10-18 00:00:00.000000
201397,10754,1,1,60087.11,2021-02-20 00:00:00.000000
200140,10728,5,1,18683.53,2020-03-03 00:00:00.000000
200097,10710,2,1,69690.25,2020-09-15 00:00:00.000000
200685,10160,3,2,24759.08,2020-05-05 00:00:00.000000
200991,10543,4,1,13775.42,2018-07-28 00:00:00.000000
201227,10113,5,1,94520.39,2021-04-27 00:00:00.000000
201068,10083,4,1,54328.54,2018-07-18 00:00:00.000000
201081,10452,2,1,22576.99,2020-09-19 00:00:00.000000
201529,10248,2,1,84963.09,2021-01-13 00:00:00.000000
200193,10948,1,1,381.8,2019-12-06 00:00:00.000000
200466,10784,5,1,61937.85,2020-01-10 00:00:00.000000
200558,10665,2,1,57672.29,2018-05-14 00:00:00.000000
201187,10404,5,1,10845.05,2018-10-03 00:00:00.000000
201089,10023,4,1,27578.97,2019-09-20 00:00:00.000000
200600,10436,5,1,87054.96,2021-11-07 00:00:00.000000
201199,10571,3,1,54255.38,2020-01-28 00:00:00.000000
201132,10446,3,1,55861.81,2020-10-19 00:00:00.000000
200312,10565,1,1,88741.16,2018-06-08 00:00:00.000000
201545,10726,1,3,67503.47,2019-02-10 00:00:00.000000
200385,10324,4,1,1627.92,2019-11-25 00:00:00.000000
200990,10869,4,1,39813.36,2018-08-06 00:00:00.000000
201236,10840,1,1,10577.83,2019-05-08 00:00:00.000000
200614,10908,1,1,35656.95,2018-08-01 00:00:00.000000
200316,10405,4,2,50895.93,2021-08-12 00:00:00.000000
201619,10279,3,1,49341.87,2021-09-21 00:00:00.000000
200722,10075,2,1,46881.74,2020-07-28 00:00:00.000000
200707,10058,5,1,27278.42,2020-08-30 00:00:00.000000
200785,10028,3,1,78312.0,2021-02-24 00:00:00.000000
200895,10550,5,1,-262.08,2020-05-24 00:00:00.000000
200306,10283,4,1,8682.61,2019-05-17 00:00:00.000000
201154,10257,4,1,16099.85,2018-01-07 00:00:00.000000
200229,10226,4,1,75050.99,2019-08-02 00:00:00.000000
200073,10605,4,1,21063.77,2018-08-11 00:00:00.000000
200436,10760,1,1,22885.75,2021-01-26 00:00:00.000000
200201,10101,2,2,26152.31,2020-08-23 00:00:00.000000
200655,10620,3,1,90235.73,2020-07-02 00:00:00.000000
201422,10692,2,1,96099.61,
201477,10356,5,1,17443.02,2019-08-18 00:00:00.000000
200129,11049,2,1,91364.41,2020-12-21 00:00:00.000000
201522,10842,4,1,67419.74,2021-05-19 00:00:00.000000
200531,11029,2,1,25099.37,2018-05-06 00:00:00.000000
201251,10024,1,1,39825.26,2018-11-20 00:00:00.000000
201240,10662,2,1,33721.99,2021-05-25 00:00:00.000000
201198,10141,2,1,13607.68,2018-06-18 00:00:00.000000
200012,10253,1,2,-384.45,2020-12-28 00:00:00.000000
201358,11031,3,3,79082.48,2020-06-30 00:00:00.000000
200355,11058,5,1,1917.42,2021-11-23 00:00:00.000000
201078,10807,5,1,66459.79,2020-02-27 00:00:00.000000
200545,10815,4,1,52471.44,2019-07-15 00:00:00.000000
201365,11038,5,1,63045.46,2020-05-04 00:00:00.000000
201363,10441,1,1,6720.11,2021-06-16 00:00:00.000000
200335,10174,2,1,97356.53,2021-04-01 00:00:00.000000
201519,10645,5,1,77217.14,2021-11-05 00:00:00.000000
201516,10583,2,1,76084.32,2020-07-30 00:00:00.000000
200692,10557,3,2,17639.79,2022-01-20 00:00:00.000000
200749,10989,5,1,9040.3,2020-05-03 00:00:00.000000
200866,10707,5,2,72186.92,2019-03-17 00:00:00.000000
200270,10899,5,1,73044.91,2018-12-15 00:00:00.000000
200808,10795,3,1,69814.18,2020-05-03 00:00:00.000000
201289,10046,4,2,41353.24,2020-02-20 00:00:00.000000
200786,10766,2,1,52951.69,2019-05-13 00:00:00.000000
201171,10904,4,3,51642.18,2020-03-06 00:00:00.000000
200344,10574,2,1,23240.75,2020-12-15 00:00:00.000000
201042,10425,5,1,39896.93,2019-12-27 00:00:00.000000
200890,10561,3,1,96310.11,2020-06-18 00:00:00.000000
200644,10198,1,1,11834.16,2019-06-09 00:00:00.000000
200642,10420,1,1,62988.18,2018-07-28 00:00:00.000000
200922,10436,1,2,11015.81,2018-02-22 00:00:00.000000
200413,10423,3,1,4108.2,2021-04-21 00:00:00.000000
201554,10458,2,1,50822.5,2020-01-03 00:00:00.000000
200973,10248,1,1,74420.6,2020-12-11 00:00:00.000000
200235,10808,4,1,91724.55,2021-06-11 00:00:00.000000
201092,10919,4,1,22716.19,2019-06-02 00:00:00.000000
201052,10613,4,1,87749.26,2019-08-23 00:00:00.000000
201143,10051,4,1,52774.42,
200130,10938,5,1,75867.46,2022-01-14 00:00:00.000000
201609,10179,2,1,9447.02,2021-11-16 00:00:00.000000
201332,10488,5,2,1724.82,2019-05-23 00:00:00.000000
201457,10324,1,1,53252.4,2021-05-01 00:00:00.000000
200492,10142,4,1,68129.64,2021-10-09 00:00:00.000000
201566,10148,2,1,65786.08,2021-02-07 00:00:00.000000
201243,10520,4,3,66524.93,2019-03-09 00:00:00.000000
200759,10838,5,1,21613.16,2018-03-22 00:00:00.000000
200533,11024,4,1,79896.95,2020-03-08 00:00:00.000000
201203,10881,5,1,91295.86,2021-03-01 00:00:00.000000
201184,10417,4,1,12558.2,2020-04-30 00:00:00.000000
200770,10783,4,2,62611.03,2020-01-10 00:00:00.000000
201032,10126,4,1,80170.1,2019-11-14 00:00:00.000000
200319,10773,3,1,47099.53,2021-09-14 00:00:00.000000
201489,10461,1,1,69552.22,2018-12-13 00:00:00.000000
200236,11086,4,1,91326.67,2020-08-17 00:00:00.000000
200390,10158,5,2,41615.13,2021-10-21 00:00:00.000000
200273,11030,1,1,77511.43,2018-03-20 00:00:00.000000
200168,10379,3,1,37707.68,2020-12-08 00:00:00.000000
200453,10198,5,1,13514.02,2019-09-28 00:00:00.000000
201215,10243,2,2,92797.49,2018-10-24 00:00:00.000000
201271,10649,4,2,27517.85,2020-06-08 00:00:00.000000
200339,10226,4,1,19908.74,2018-06-27 00:00:00.000000
200983,10604,3,1,42427.12,2018-01-21 00:00:00.000000
201091,10910,5,2,97498.08,2020-04-02 00:00:00.000000
200046,10187,3,2,51825.34,2019-04-26 00:00:00.000000
201446,10708,2,2,43861.81,2020-12-01 00:00:00.000000
200067,11061,4,2,79460.29,2022-01-31 00:00:00.000000
201104,10640,5,1,85648.39,2026-03-30 15:01:42.900415
201023,10159,4,1,75123.26,2018-03-03 00:00:00.000000
200463,10231,4,1,98910.48,2022-01-20 00:00:00.000000
201011,10334,3,1,19742.89,2019-05-31 00:00:00.000000
200756,10010,2,1,79082.66,2020-02-19 00:00:00.000000
200412,10740,4,2,18323.69,2018-01-25 00:00:00.000000
200197,10857,2,1,10604.56,2019-10-09 00:00:00.000000
200843,11036,3,2,14281.82,2020-10-27 00:00:00.000000
200504,10532,1,2,23080.32,2020-12-17 00:00:00.000000
200677,11027,2,1,14722.29,2018-04-09 00:00:00.000000
200195,10998,1,1,22408.75,2020-08-23 00:00:00.000000
200017,10565,2,2,61129.64,2020-02-11 00:00:00.000000
201194,10555,1,3,3563.19,2019-11-20 00:00:00.000000
200885,10974,3,1,29613.57,2020-10-25 00:00:00.000000
201381,10229,4,2,94077.34,2020-06-10 00:00:00.000000
200839,10439,5,1,24567.96,2019-01-05 00:00:00.000000
201468,10610,4,3,88823.48,2018-12-12 00:00:00.000000
201551,10693,5,1,86348.65,2020-04-15 00:00:00.000000
201120,10947,2,1,90828.63,2018-01-07 00:00:00.000000
201649,10437,1,1,15975.67,2018-08-11 00:00:00.000000
200986,10011,2,1,65697.87,2018-06-23 00:00:00.000000
200205,10776,2,1,52482.12,2021-02-16 00:00:00.000000
201192,10601,5,1,38058.16,2018-11-21 00:00:00.000000
200675,10757,3,1,14883.88,2020-09-28 00:00:00.000000
201644,10490,3,1,79518.63,2020-11-25 00:00:00.000000
200490,10860,5,3,33724.84,2019-07-08 00:00:00.000000
201528,10139,5,1,33036.06,2020-12-23 00:00:00.000000
200036,10603,4,1,27899.82,2019-11-30 00:00:00.000000
200718,10860,3,1,78217.29,2019-05-05 00:00:00.000000
201048,10216,2,1,90512.44,2020-07-25 00:00:00.000000
200337,10111,5,3,89663.23,2020-02-23 00:00:00.000000
200059,11052,1,2,9615.18,2021-05-21 00:00:00.000000
201232,10994,5,2,59689.92,2021-10-14 00:00:00.000000
200732,10726,3,1,63187.47,2021-02-04 00:00:00.000000
200052,10186,3,1,37808.22,2021-07-10 00:00:00.000000
201008,10018,1,1,1818.33,2018-02-18 00:00:00.000000
200815,10633,1,1,92207.53,2018-03-09 00:00:00.000000
201137,10436,3,1,73446.68,2021-06-22 00:00:00.000000
200862,11050,2,1,74664.26,2020-06-29 00:00:00.000000
201395,10650,2,3,1137.43,2018-08-24 00:00:00.000000
200933,11083,4,1,18705.43,2021-07-15 00:00:00.000000
200162,10504,5,1,13680.97,2018-04-19 00:00:00.000000
201579,10701,5,1,66279.41,2020-05-12 00:00:00.000000
200994,10083,4,1,73264.75,2021-06-16 00:00:00.000000
200388,10308,2,1,94005.37,2021-11-02 00:00:00.000000
201440,11046,2,1,34229.77,2020-03-27 00:00:00.000000
201575,10651,3,1,23112.02,2020-01-25 00:00:00.000000
201473,10458,5,1,80938.81,2020-05-27 00:00:00.000000
201573,10396,4,1,63826.38,2020-11-09 00:00:00.000000
201294,10110,1,1,25103.83,2019-11-30 00:00:00.000000
200633,10967,2,2,45666.71,2018-01-23 00:00:00.000000
200908,11086,4,1,14912.64,2021-08-29 00:00:00.000000
201034,10558,4,1,56499.15,2020-10-15 00:00:00.000000
200788,10859,1,1,61100.37,2021-02-12 00:00:00.000000
200876,10230,1,1,32788.26,2020-12-24 00:00:00.000000
201112,10897,1,1,17831.08,
200845,10771,1,1,59428.04,2020-02-17 00:00:00.000000
201061,10738,4,1,62165.81,2020-12-01 00:00:00.000000
200503,10109,5,1,60628.55,
200517,11027,5,1,22243.6,2019-09-04 00:00:00.000000
200488,10102,5,1,39676.6,2020-03-01 00:00:00.000000
201272,10347,5,1,75163.27,2022-02-07 00:00:00.000000
200865,10287,1,1,43414.52,2020-11-03 00:00:00.000000
201426,10188,2,1,85502.37,2018-04-19 00:00:00.000000
200217,10282,5,1,79741.26,2018-10-08 00:00:00.000000
201590,10511,3,2,31528.97,2021-04-10 00:00:00.000000
200565,10593,3,1,80752.27,2021-12-23 00:00:00.000000
200613,10312,2,1,90626.12,2019-05-11 00:00:00.000000
200868,10379,3,2,65218.63,2020-07-22 00:00:00.000000
201432,10002,5,1,91104.24,2020-09-05 00:00:00.000000
201500,11037,4,1,47444.74,2021-04-19 00:00:00.000000
200618,10893,4,1,23.46,2018-11-14 00:00:00.000000
200750,10429,2,2,13508.38,2021-03-28 00:00:00.000000
200203,10062,2,1,19754.24,2019-11-17 00:00:00.000000
200486,10749,4,1,87888.34,2020-08-27 00:00:00.000000
200905,10968,1,1,60172.28,
200190,10404,2,1,89478.09,2020-04-30 00:00:00.000000
201515,10061,2,1,63374.92,2018-11-22 00:00:00.000000
200561,10092,1,1,32040.43,2019-01-26 00:00:00.000000
200799,10739,4,2,2549.88,2020-02-03 00:00:00.000000
200034,10293,4,1,62795.23,2018-05-29 00:00:00.000000
200304,10477,2,1,32577.75,2018-01-19 00:00:00.000000
200959,11030,5,1,81628.79,2019-03-24 00:00:00.000000
201131,10093,1,2,55740.69,2025-10-16 15:01:42.900415
201005,10856,3,1,38862.95,2021-08-21 00:00:00.000000
201580,10743,4,1,86594.9,2018-01-27 00:00:00.000000
201629,10225,3,1,76565.33,2018-10-29 00:00:00.000000
201138,10298,2,1,53510.3,2018-08-14 00:00:00.000000
200417,11063,1,1,87066.02,2019-09-02 00:00:00.000000
200604,10398,5,1,72545.83,2020-03-02 00:00:00.000000
201640,10315,2,3,98137.14,2019-06-25 00:00:00.000000
200032,10861,1,1,7264.93,2018-11-21 00:00:00.000000
201593,10367,4,1,83463.25,2019-02-09 00:00:00.000000
200087,10540,3,1,67038.22,2020-03-18 00:00:00.000000
200661,10978,2,1,66377.41,2021-10-13 00:00:00.000000
200894,10945,1,1,22968.67,2021-06-23 00:00:00.000000
200349,10604,3,1,32108.36,2021-02-25 00:00:00.000000
200867,10526,3,1,48383.06,2019-07-06 00:00:00.000000
200452,10142,3,1,54244.97,2021-07-17 00:00:00.000000
200971,10318,3,1,78266.95,2019-06-03 00:00:00.000000
200733,10483,1,1,35818.45,2018-02-09 00:00:00.000000
201124,10285,4,1,76062.25,2019-01-21 00:00:00.000000
200378,10821,1,1,64449.0,2018-06-06 00:00:00.000000
201223,10143,2,1,45629.49,2022-01-31 00:00:00.000000
200802,10811,2,1,93495.91,
201362,10198,1,2,15896.87,2020-04-13 00:00:00.000000
201036,10588,4,1,99815.57,
201126,10039,5,1,5668.83,2019-10-18 00:00:00.000000
200296,10317,3,1,31711.77,2018-03-08 00:00:00.000000
201586,11086,4,1,26445.63,2018-07-26 00:00:00.000000
200048,11090,4,1,3917.79,2020-08-26 00:00:00.000000
200589,10468,5,2,90061.73,2019-12-19 00:00:00.000000
200555,10506,2,1,25866.0,2020-07-22 00:00:00.000000
200056,11046,1,1,27006.94,2021-11-05 00:00:00.000000
200025,11044,2,3,78052.59,2021-10-11 00:00:00.000000
201346,10407,2,1,51767.82,2021-05-20 00:00:00.000000
201295,10331,3,1,6002.42,2020-10-13 00:00:00.000000
200370,10797,3,1,2192.05,2021-05-10 00:00:00.000000
201200,11078,4,1,36353.79,2018-04-01 00:00:00.000000
201029,10933,5,1,6436.12,2020-01-08 00:00:00.000000
200291,10021,2,1,18192.08,2018-01-29 00:00:00.000000
201385,10067,5,1,69440.29,2020-02-13 00:00:00.000000
200200,10667,5,2,82135.64,2021-01-26 00:00:00.000000
200430,10135,4,1,75924.19,2019-12-22 00:00:00.000000
201103,10333,1,1,22940.53,2021-12-02 00:00:00.000000
200018,10628,2,1,29982.21,2019-01-24 00:00:00.000000
200062,10366,1,1,28243.37,2021-10-11 00:00:00.000000
200560,10006,5,1,48796.06,2018-03-18 00:00:00.000000
201177,10573,5,1,7466.49,2018-10-27 00:00:00.000000
201202,10382,1,1,94962.36,2021-09-18 00:00:00.000000
201366,10256,5,1,56833.65,2021-03-05 00:00:00.000000
201561,10997,2,3,41771.97,2021-08-31 00:00:00.000000
200069,10213,4,1,64408.19,2020-05-23 00:00:00.000000
201526,10886,2,2,54548.29,2020-10-22 00:00:00.000000
200660,10396,4,1,12694.73,
200125,10150,1,1,43690.88,2021-08-04 00:00:00.000000
200449,10939,3,2,37914.54,2020-07-24 00:00:00.000000
201171,10904,4,3,51642.18,2020-03-06 00:00:00.000000
201213,10425,1,1,69773.84,2018-02-16 00:00:00.000000
201186,10800,2,1,30899.02,2021-12-15 00:00:00.000000
201323,11039,1,1,33410.46,2020-02-15 00:00:00.000000
200896,11017,2,1,96348.57,2019-09-15 00:00:00.000000
200674,11000,5,1,83192.4,2020-10-29 00:00:00.000000
200553,10286,2,2,35022.44,2020-06-09 00:00:00.000000
200535,10179,4,1,2439.13,2021-05-02 00:00:00.000000
201026,10027,1,1,64730.11,2021-05-12 00:00:00.000000
200225,10458,3,1,86693.47,2018-04-30 00:00:00.000000
201260,11076,3,1,59226.92,2018-11-03 00:00:00.000000
200551,10056,2,1,48825.0,2018-05-10 00:00:00.000000
200709,10335,1,1,60544.65,2019-06-16 00:00:00.000000
