AccountID,CustomerID,AccountTypeID,AccountStatusID,Balance,OpeningDate
200705,10351,5,2,1656.32,2018-09-20 00:00:00.000000
200085,11093,5,1,97430.19,2020-11-13 00:00:00.000000
200440,10766,4,2,10136.41,2018-06-21 00:00:00.000000
200292,10571,5,1,25232.54,2021-03-23 00:00:00.000000
200382,10519,5,1,863.22,2020-11-08 00:00:00.000000
201413,11026,2,2,13489.63,2019-02-06 00:00:00.000000
201429,10834,1,1,44734.87,2019-03-24 00:00:00.000000
201085,10183,1,1,91241.89,2020-04-22 00:00:00.000000
200795,10580,1,1,14560.17,2020-03-04 00:00:00.000000
201261,10047,5,1,50024.63,2021-01-09 00:00:00.000000
200508,10579,4,1,83240.3,2020-03-10 00:00:00.000000
200297,10445,1,1,68261.75,2018-01-28 00:00:00.000000
200441,10156,4,1,29258.38,2021-06-15 00:00:00.000000
201310,10324,5,3,42802.87,2021-03-18 00:00:00.000000
201298,10936,2,1,67294.52,2018-03-09 00:00:00.000000
200008,10096,5,1,56540.4,2019-08-19 00:00:00.000000
201568,10631,4,2,38686.52,2018-02-14 00:00:00.000000
200926,10103,5,1,12582.52,2020-06-24 00:00:00.000000
200183,10932,5,1,1966.25,2018-12-28 00:00:00.000000
200640,10570,2,1,41593.86,2019-01-12 00:00:00.000000
200854,10768,3,1,28557.33,2021-03-04 00:00:00.000000
200089,10864,4,1,20228.38,2021-03-19 00:00:00.000000
200511,10355,5,3,36038.1,2020-08-02 00:00:00.000000
200144,10798,1,1,46961.82,2019-08-07 00:00:00.000000
201003,10237,1,1,36343.94,2020-04-08 00:00:00.000000
201160,10000,4,1,54403.26,2021-08-10 00:00:00.000000
200864,10678,2,1,53456.93,2020-12-31 00:00:00.000000
200753,10413,3,1,28424.71,2018-10-21 00:00:00.000000
200029,11078,2,2,10771.85,2021-08-21 00:00:00.000000
200308,10284,5,1,34977.74,2018-08-14 00:00:00.000000
200700,10319,2,1,125.63,2021-03-03 00:00:00.000000
200582,11077,3,1,43027.89,2018-10-19 00:00:00.000000
200861,10391,3,1,88425.93,2021-08-02 00:00:00.000000
201419,10573,3,1,47860.1,2021-04-20 00:00:00.000000
201056,10705,5,1,2335.36,2021-07-23 00:00:00.000000
201299,10302,1,1,80236.9,2021-01-02 00:00:00.000000
201418,10142,4,2,47287.8,2019-07-18 00:00:00.000000
201176,10329,5,1,86759.91,2018-10-08 00:00:00.000000
201592,10683,2,1,41432.48,2019-12-02 00:00:00.000000
200158,10655,1,1,19549.3,2020-01-14 00:00:00.000000
201238,10337,4,1,5027.38,2020-08-31 00:00:00.000000
200528,10155,4,2,44233.42,2021-08-15 00:00:00.000000
201320,10290,4,1,95238.5,2019-11-08 00:00:00.000000
200258,10091,4,3,35762.79,2021-11-09 00:00:00.000000
200134,10054,1,1,42064.37,2020-01-20 00:00:00.000000
201284,10331,4,2,20324.39,2019-07-07 00:00:00.000000
201300,10875,4,1,59361.75,2018-12-13 00:00:00.000000
200577,10338,2,3,41340.47,2019-09-20 00:00:00.000000
201391,10460,2,1,99772.39,2018-06-27 00:00:00.000000
201038,10191,4,1,18864.78,2018-06-18 00:00:00.000000
201572,10996,2,1,23152.13,2019-09-10 00:00:00.000000
200664,10574,3,3,96104.79,2019-01-26 00:00:00.000000
200425,10043,3,1,89814.94,2021-08-01 00:00:00.000000
200401,10419,5,1,95890.58,2018-08-14 00:00:00.000000
201353,10900,5,1,4310.09,2018-06-29 00:00:00.000000
201364,10909,5,1,51317.94,2021-08-29 00:00:00.000000
200321,11064,1,2,88166.45,2018-08-12 00:00:00.000000
200412,10740,4,2,18323.69,2018-01-25 00:00:00.000000
201275,10505,5,1,55584.89,2019-03-13 00:00:00.000000
201219,10296,3,2,73253.03,2021-08-16 00:00:00.000000
201144,10518,4,1,80118.93,2019-04-27 00:00:00.000000
201460,10868,3,1,3095.33,2019-09-14 00:00:00.000000
201255,10506,1,3,58065.63,2020-02-14 00:00:00.000000
200377,10943,3,2,33213.31,2020-03-10 00:00:00.000000
200259,10329,4,1,58771.02,2021-05-20 00:00:00.000000
200512,10972,4,1,12739.44,2021-06-21 00:00:00.000000
201610,10582,4,1,90522.01,2020-07-30 00:00:00.000000
201116,10526,5,1,68330.67,2020-09-09 00:00:00.000000
201027,10023,5,2,63664.07,2020-07-24 00:00:00.000000
200681,10909,4,1,74699.28,2019-02-28 00:00:00.000000
200423,10058,1,1,55487.18,2020-10-18 00:00:00.000000
201541,10418,4,1,11633.95,2020-12-28 00:00:00.000000
200869,10427,1,1,74765.79,2019-10-09 00:00:00.000000
200964,10571,2,1,30485.93,2021-04-04 00:00:00.000000
200852,10324,5,2,44916.07,2021-08-05 00:00:00.000000
200697,10596,3,1,72735.33,2018-06-01 00:00:00.000000
200556,10335,1,1,71100.85,2019-03-30 00:00:00.000000
200072,10898,4,1,27502.3,2019-06-05 00:00:00.000000
200113,11008,1,1,40949.53,2020-11-25 00:00:00.000000
200142,10852,1,1,66448.99,
200517,11027,5,1,22243.6,2019-09-04 00:00:00.000000
201041,10503,4,1,68279.42,2020-01-03 00:00:00.000000
201072,10774,5,2,54738.91,2020-06-15 00:00:00.000000
200230,10703,3,1,1880.71,2019-05-26 00:00:00.000000
200257,10592,3,1,45800.97,2019-08-17 00:00:00.000000
200477,10148,4,1,17927.93,2021-04-09 00:00:00.000000
200538,10485,1,3,41802.86,2019-04-13 00:00:00.000000
200537,10065,4,1,86936.53,2020-06-09 00:00:00.000000
200376,10963,4,1,34934.85,2020-10-22 00:00:00.000000
200563,10792,5,1,88391.7,2021-12-24 00:00:00.000000
200924,10275,3,1,30711.95,2020-01-26 00:00:00.000000
200410,10047,2,3,64077.31,
200534,10245,1,1,22328.73,2020-04-16 00:00:00.000000
200119,10423,3,1,14731.86,2019-02-04 00:00:00.000000
200345,10845,4,1,65332.55,2020-11-30 00:00:00.000000
200720,10800,5,1,84653.06,2021-06-23 00:00:00.000000
201635,10036,4,1,6167.61,2019-08-24 00:00:00.000000
200180,10925,3,2,77746.31,2019-08-26 00:00:00.000000
200690,10295,5,1,1414.2,2020-08-29 00:00:00.000000
201317,10703,2,1,92656.58,2018-12-22 00:00:00.000000
200639,10164,1,1,85883.71,2026-04-08 15:01:42.900415
200362,10645,1,1,95855.2,2020-09-10 00:00:00.000000
200701,10071,2,1,10236.67,2019-03-22 00:00:00.000000
201071,10504,5,1,9723.62,2021-10-24 00:00:00.000000
200163,10142,4,1,11454.58,2021-12-25 00:00:00.000000
200147,10931,3,1,741.98,2018-10-16 00:00:00.000000
200266,10904,1,1,11625.94,2019-03-08 00:00:00.000000
201542,10988,5,2,23883.8,2021-07-04 00:00:00.000000
200323,10497,2,1,89509.95,2019-05-16 00:00:00.000000
200482,10676,4,1,10451.99,2022-01-21 00:00:00.000000
200680,10966,1,2,94119.04,2021-03-09 00:00:00.000000
200608,10099,4,1,40017.63,2018-09-18 00:00:00.000000
201448,11092,3,1,37012.22,2021-06-10 00:00:00.000000
200435,10953,4,1,42798.97,2020-03-09 00:00:00.000000
200210,10586,1,1,3547.91,2021-02-23 00:00:00.000000
201136,10810,1,1,3752.55,2021-06-03 00:00:00.000000
201062,10654,2,1,7314.7,2018-01-06 00:00:00.000000
200123,10746,5,1,76437.12,2018-04-26 00:00:00.000000
200834,10920,2,1,78120.21,2021-11-15 00:00:00.000000
201600,11078,4,1,57584.97,2018-06-13 00:00:00.000000
200269,10177,2,1,86186.6,2021-10-09 00:00:00.000000
201510,10214,1,1,79377.52,2018-08-08 00:00:00.000000
200447,10940,5,1,21700.27,2021-04-09 00:00:00.000000
200635,10421,3,1,75147.49,2020-12-25 00:00:00.000000
201514,10032,4,1,1898.32,2019-11-23 00:00:00.000000
200491,11064,4,1,97672.38,2021-03-07 00:00:00.000000
200326,10962,1,1,12971.96,
201581,10020,1,1,29685.58,2019-03-20 00:00:00.000000
201398,11055,5,1,29595.0,2021-04-25 00:00:00.000000
200812,10694,2,1,78632.33,2020-05-03 00:00:00.000000
200208,10361,4,1,45223.07,2021-10-11 00:00:00.000000
201456,10142,1,1,77020.63,2019-11-10 00:00:00.000000
201095,10840,5,1,40958.84,2018-08-21 00:00:00.000000
201111,10389,2,1,44507.18,2018-06-12 00:00:00.000000
201597,10850,1,1,31808.42,2020-04-17 00:00:00.000000
200253,10867,5,2,80131.35,2019-06-28 00:00:00.000000
200293,10575,2,2,31914.05,2022-02-01 00:00:00.000000
200519,10071,5,1,34268.9,2020-10-28 00:00:00.000000
200165,10552,2,1,17200.82,2019-06-04 00:00:00.000000
200114,10329,1,1,51882.06,2019-03-04 00:00:00.000000
200814,10734,1,2,49652.84,2018-01-24 00:00:00.000000
200318,10789,4,2,89365.94,2021-02-12 00:00:00.000000
200471,10368,1,1,61762.25,2022-02-02 00:00:00.000000
201020,10571,3,2,38064.46,2018-07-31 00:00:00.000000
201454,10486,3,1,19636.99,2021-12-06 00:00:00.000000
201465,10451,2,1,20306.04,2019-10-02 00:00:00.000000
201325,10147,5,3,24939.17,2018-02-20 00:00:00.000000
200969,10690,2,1,89573.21,2026-05-31 15:01:42.900415
200541,10183,5,1,35707.81,2020-02-15 00:00:00.000000
200155,10532,4,1,92316.86,2021-06-28 00:00:00.000000
201578,10326,2,1,25771.16,2021-11-29 00:00:00.000000
200169,10769,5,1,439.01,2022-01-15 00:00:00.000000
200420,10189,4,1,98783.22,2020-04-07 00:00:00.000000
201355,10113,4,1,40124.36,2021-08-30 00:00:00.000000
201613,10112,5,1,81061.35,2019-11-25 00:00:00.000000
201535,10873,3,1,11626.32,2018-12-15 00:00:00.000000
200311,10143,5,1,29319.62,2018-04-19 00:00:00.000000
200305,10494,3,1,77232.21,2022-02-02 00:00:00.000000
201308,10194,2,1,12018.02,2019-01-06 00:00:00.000000
201430,10296,2,2,57836.52,2020-09-12 00:00:00.000000
201373,11046,4,1,6590.96,2021-08-08 00:00:00.000000
200929,10947,1,1,52601.32,2019-05-27 00:00:00.000000
200514,10368,5,1,18913.39,2021-11-02 00:00:00.000000
200438,10387,2,1,35297.81,2019-04-15 00:00:00.000000
200279,10023,2,1,40765.74,2020-12-17 00:00:00.000000
201329,10611,5,1,51159.17,2018-06-06 00:00:00.000000
201361,10224,4,1,83467.68,2020-08-03 00:00:00.000000
200202,10323,2,1,55646.68,2020-09-21 00:00:00.000000
201066,10557,1,1,48854.26,2020-12-30 00:00:00.000000
200016,10274,2,1,97275.69,2018-05-15 00:00:00.000000
201615,10541,5,3,41668.65,2021-10-10 00:00:00.000000
200252,10528,5,1,27092.55,2018-11-11 00:00:00.000000
200728,10667,4,3,38323.86,2020-12-09 00:00:00.000000
200627,11000,2,1,83596.89,2018-02-14 00:00:00.000000
200133,10151,2,1,26799.85,2019-05-08 00:00:00.000000
200546,10009,2,1,60857.33,2020-07-24 00:00:00.000000
200647,10043,4,1,79401.9,2021-11-06 00:00:00.000000
200497,10125,5,1,39886.3,2018-08-08 00:00:00.000000
200669,10099,2,1,31621.0,2020-08-18 00:00:00.000000
200010,10056,4,1,18291.1,2018-11-27 00:00:00.000000
201444,10264,5,1,10451.15,2019-03-14 00:00:00.000000
200400,10518,2,1,28969.19,2020-08-22 00:00:00.000000
201105,11025,1,2,85124.46,2021-06-01 00:00:00.000000
201379,10750,3,3,87921.93,2020-06-25 00:00:00.000000
201650,10071,1,1,45620.84,2021-06-07 00:00:00.000000
201277,10428,5,1,25590.59,2020-10-16 00:00:00.000000
200396,10071,2,1,36635.64,2019-01-15 00:00:00.000000
200527,10953,5,1,62703.11,2018-08-24 00:00:00.000000
200128,10603,4,1,98985.61,2021-06-26 00:00:00.000000
201471,10306,4,1,53116.41,2018-07-17 00:00:00.000000
200822,11015,3,2,6865.27,2018-03-26 00:00:00.000000
200656,10035,4,1,53079.45,2020-01-28 00:00:00.000000
201410,11034,1,1,65596.26,2020-07-11 00:00:00.000000
201408,11040,2,1,7989.35,2026-07-06 15:01:42.900415
201065,10582,1,1,62098.01,2019-12-13 00:00:00.000000
200489,10086,2,1,77670.14,2018-08-06 00:00:00.000000
200077,10626,1,1,34252.99,2020-08-12 00:00:00.000000
200000,10330,2,1,35794.37,2018-04-06 00:00:00.000000
201638,10556,1,1,27080.14,2021-09-05 00:00:00.000000
201069,10437,3,1,96340.33,2021-09-21 00:00:00.000000
200095,10036,3,1,46799.14,2018-03-31 00:00:00.000000
200568,10284,2,1,52785.79,2018-11-20 00:00:00.000000
200218,10092,1,1,54398.6,2019-01-29 00:00:00.000000
200135,10226,2,1,87241.16,2021-10-18 00:00:00.000000
201352,10565,5,1,13402.26,2019-03-26 00:00:00.000000
200826,10680,2,1,33050.05,2019-10-21 00:00:00.000000
200703,10226,1,1,1962.43,2018-01-10 00:00:00.000000
200518,10020,4,1,75643.88,2020-05-17 00:00:00.000000
200977,10227,3,1,55093.49,2021-09-17 00:00:00.000000
200631,11053,2,1,29103.96,2021-11-11 00:00:00.000000
200041,10894,4,1,51004.99,2021-09-13 00:00:00.000000
201283,10231,5,1,74040.12,2020-10-16 00:00:00.000000
201340,10481,5,1,12603.53,2019-02-18 00:00:00.000000
201482,10412,3,2,9383.9,2021-07-05 00:00:00.000000
200831,10431,3,1,55159.56,2019-09-30 00:00:00.000000
201428,11038,3,1,48576.31,2018-05-23 00:00:00.000000
201207,10262,2,1,77811.93,2020-07-28 00:00:00.000000
200175,10677,4,1,96098.74,2019-09-07 00:00:00.000000
200256,10383,2,1,57873.64,2018-10-15 00:00:00.000000
200442,10288,3,1,367.64,2021-06-08 00:00:00.000000
200015,11043,4,1,23771.4,2019-09-29 00:00:00.000000
201388,10816,2,1,94760.32,2021-03-10 00:00:00.000000
200520,10162,4,1,57667.5,2019-05-25 00:00:00.000000
201073,10814,2,1,77462.93,2021-02-03 00:00:00.000000
200616,10685,1,1,75217.21,2018-11-03 00:00:00.000000
201620,10039,3,1,83590.24,
201518,10866,3,1,34247.23,2018-02-13 00:00:00.000000
200902,10183,4,2,63719.46,2020-07-12 00:00:00.000000
200358,10409,5,2,21043.13,2021-08-21 00:00:00.000000
201218,10210,3,1,80261.8,2021-06-05 00:00:00.000000
201214,10576,2,1,83489.55,2019-04-27 00:00:00.000000
200837,10333,4,1,71167.11,2021-08-04 00:00:00.000000
201497,10023,3,1,12862.13,2019-01-22 00:00:00.000000
200030,10624,5,1,87001.16,2019-12-13 00:00:00.000000
201486,10110,5,1,46619.25,2019-11-13 00:00:00.000000
200172,10081,4,2,8550.22,2020-08-06 00:00:00.000000
200716,10939,3,1,12086.95,2019-07-01 00:00:00.000000
200045,11018,3,2,52907.3,2019-06-12 00:00:00.000000
200050,11015,1,1,68306.31,2018-05-23 00:00:00.000000
200026,10813,5,1,39648.89,2021-07-03 00:00:00.000000
201185,10841,1,1,48602.51,2020-09-25 00:00:00.000000
200364,10414,4,2,10329.63,2018-12-03 00:00:00.000000
200384,10078,5,1,35753.88,2020-09-27 00:00:00.000000
200160,10263,1,2,66368.23,2019-05-27 00:00:00.000000
201560,10734,3,3,73828.52,2022-01-06 00:00:00.000000
201088,10727,5,1,44869.51,2021-02-23 00:00:00.000000
200458,10348,3,2,25638.44,2021-03-31 00:00:00.000000
200819,10686,5,1,78870.02,2020-06-29 00:00:00.000000
200950,10210,4,1,22564.99,2021-05-17 00:00:00.000000
201499,10784,1,1,63138.1,2019-12-02 00:00:00.000000
200429,10636,1,1,65027.44,2019-01-06 00:00:00.000000
200914,11090,2,1,30861.09,2019-05-14 00:00:00.000000
201409,11076,5,3,23793.44,2018-08-17 00:00:00.000000
200115,10899,1,2,75756.62,2019-03-24 00:00:00.000000
200619,10458,3,1,18105.11,2019-11-10 00:00:00.000000
200290,10914,4,1,71699.8,2021-03-23 00:00:00.000000
201263,10561,1,1,91944.29,2020-02-15 00:00:00.000000
201322,10495,5,1,22577.0,2019-01-31 00:00:00.000000
200443,10954,1,1,24747.41,2021-12-01 00:00:00.000000
200177,10336,5,1,21918.21,2020-07-28 00:00:00.000000
201534,10566,5,1,91124.05,2018-02-10 00:00:00.000000
201582,10833,5,2,54875.56,2021-02-20 00:00:00.000000
201080,10026,5,3,51455.37,2021-02-14 00:00:00.000000
200903,10974,1,1,43811.17,2020-06-26 00:00:00.000000
200221,10248,3,1,23691.06,2021-12-11 00:00:00.000000
200178,10925,4,1,81232.7,2020-03-26 00:00:00.000000
200673,10215,5,1,11195.51,2018-08-02 00:00:00.000000
201128,10283,2,1,9745.79,2020-07-23 00:00:00.000000
201172,11066,1,1,90818.91,2019-02-20 00:00:00.000000
201553,10498,4,1,9425.47,2020-12-23 00:00:00.000000
200445,10384,1,2,73494.54,2021-11-24 00:00:00.000000
201141,10226,4,2,6606.28,2021-07-26 00:00:00.000000
200913,11021,1,2,58204.58,2021-07-24 00:00:00.000000
200955,10485,1,1,67464.66,2020-09-13 00:00:00.000000
200367,10080,3,1,39998.22,2018-08-01 00:00:00.000000
201024,10848,3,3,93399.46,2019-02-25 00:00:00.000000
200570,10972,2,1,653.92,2019-12-16 00:00:00.000000
200280,10947,5,1,62973.59,2020-11-25 00:00:00.000000
201557,10293,4,1,49295.26,2020-02-07 00:00:00.000000
200623,10488,4,1,99195.49,2019-04-25 00:00:00.000000
201335,10199,5,1,61617.18,2019-02-04 00:00:00.000000
200772,10103,3,1,88437.87,2019-09-11 00:00:00.000000
200493,11007,4,2,30610.88,2019-12-24 00:00:00.000000
201014,10639,2,3,50946.19,2021-03-06 00:00:00.000000
200767,10266,1,2,51519.3,2019-07-09 00:00:00.000000
200020,10155,5,1,2375.58,2018-08-02 00:00:00.000000
200426,10820,2,1,20126.03,2018-09-18 00:00:00.000000
200051,10939,5,1,39331.27,2019-11-13 00:00:00.000000
200242,10557,3,1,27998.76,2019-05-10 00:00:00.000000
201162,10178,1,1,13897.79,2020-12-10 00:00:00.000000
201621,10262,5,1,44271.11,2019-10-19 00:00:00.000000
200455,10605,4,1,22942.6,2021-11-15 00:00:00.000000
201402,10740,4,1,53136.92,2019-06-03 00:00:00.000000
200161,10666,5,1,34176.53,2019-09-26 00:00:00.000000
200814,10734,1,2,49652.84,2018-01-24 00:00:00.000000
201417,10956,4,2,67768.59,2021-03-27 00:00:00.000000
200606,10927,1,1,65362.69,2019-10-26 00:00:00.000000
201434,10677,4,1,90525.86,2018-06-08 00:00:00.000000
200074,10643,2,1,53088.0,2021-11-20 00:00:00.000000
201252,10995,4,2,24322.71,2018-12-26 00:00:00.000000
200227,11014,4,1,21797.9,2019-12-29 00:00:00.000000
200406,10616,3,2,47341.06,2019-07-23 00:00:00.000000
201476,10966,3,1,23406.8,2020-12-22 00:00:00.000000
201017,10205,3,1,70954.73,2021-03-01 00:00:00.000000
201319,10512,2,1,25501.32,2019-01-29 00:00:00.000000
201513,10467,4,1,38406.79,2021-02-23 00:00:00.000000
200157,11020,5,1,90501.59,2020-03-23 00:00:00.000000
200968,10643,3,1,81894.1,2020-01-15 00:00:00.000000
201463,10746,4,1,74521.41,2019-10-16 00:00:00.000000
201122,10964,2,1,10718.14,2020-01-04 00:00:00.000000
200989,11090,2,1,81887.75,2021-10-20 00:00:00.000000
201380,10274,4,1,37669.33,2021-04-08 00:00:00.000000
200143,10459,4,1,57243.27,2020-10-11 00:00:00.000000
200459,10464,3,1,15412.78,2019-06-26 00:00:00.000000
200391,10331,4,1,21024.81,2019-10-10 00:00:00.000000
200090,10751,5,1,89098.68,
201015,10710,1,1,8599.63,2020-03-13 00:00:00.000000
201083,10066,5,1,32364.42,
200328,10767,5,1,76680.71,2020-04-15 00:00:00.000000
200204,10948,2,1,70671.2,2018-11-02 00:00:00.000000
200779,10364,4,2,90961.09,2020-02-18 00:00:00.000000
200813,10686,4,1,72958.82,2018-03-22 00:00:00.000000
200717,10399,1,2,98107.24,2020-11-16 00:00:00.000000
201011,10334,3,1,19742.89,2019-05-31 00:00:00.000000
200078,10818,3,1,98090.36,2019-03-08 00:00:00.000000
201234,10813,4,1,91560.54,2020-06-04 00:00:00.000000
201051,10612,3,1,27305.33,2019-10-26 00:00:00.000000
200764,10867,1,1,55666.22,2019-09-13 00:00:00.000000
200666,10933,5,1,1061.8,2021-02-11 00:00:00.000000
201455,10341,1,3,66332.63,2019-10-24 00:00:00.000000
201241,10184,5,1,55292.55,
200506,10223,2,2,31595.48,2020-05-05 00:00:00.000000
200585,10324,4,1,78565.48,2020-09-20 00:00:00.000000
200762,10369,3,1,12527.5,2021-08-11 00:00:00.000000
201293,10316,1,2,9980.49,2018-08-19 00:00:00.000000
200469,10873,3,1,96072.4,2019-11-17 00:00:00.000000
201307,10760,3,1,71804.64,2021-10-13 00:00:00.000000
201511,10174,5,1,63263.74,2019-12-08 00:00:00.000000
200281,11078,2,2,72796.22,2021-06-30 00:00:00.000000
200912,10204,1,1,80275.8,2018-01-27 00:00:00.000000
200352,10012,4,1,1278.55,2018-04-12 00:00:00.000000
200946,10642,3,1,35333.42,2018-05-22 00:00:00.000000
200646,10003,3,2,34279.17,2021-03-18 00:00:00.000000
200057,10813,4,1,88752.79,2018-04-08 00:00:00.000000
200451,10225,2,1,74310.06,2018-09-19 00:00:00.000000
201333,10666,1,1,6545.2,2019-01-16 00:00:00.000000
201462,10343,4,1,10095.96,2018-10-16 00:00:00.000000
200637,10104,5,1,29107.64,2018-09-22 00:00:00.000000
200930,11023,4,2,21548.75,2021-03-02 00:00:00.000000
200711,10401,5,1,90646.55,2018-12-02 00:00:00.000000
200282,10952,3,1,44263.88,2021-02-04 00:00:00.000000
200653,10107,5,2,96342.99,2018-12-10 00:00:00.000000
200246,10822,2,1,13866.15,2019-04-18 00:00:00.000000
200626,11038,1,1,41777.22,2018-10-03 00:00:00.000000
200071,10251,1,1,41396.86,2019-04-27 00:00:00.000000
200371,11029,3,1,64876.5,2018-01-09 00:00:00.000000
200979,10612,2,1,9838.85,2020-04-19 00:00:00.000000
200146,10127,4,1,18292.79,2021-07-21 00:00:00.000000
200659,10341,1,1,11547.82,2021-05-13 00:00:00.000000
200467,10992,1,1,76335.9,2019-05-09 00:00:00.000000
201616,10890,5,1,52829.59,2018-06-09 00:00:00.000000
201173,11032,4,1,73392.62,2018-01-14 00:00:00.000000
200011,10899,3,1,74377.18,2019-11-14 00:00:00.000000
201348,10297,5,1,87221.88,2018-08-26 00:00:00.000000
200874,10179,4,1,17416.0,2021-11-05 00:00:00.000000
200394,10362,2,2,88074.56,2019-03-31 00:00:00.000000
200065,10188,3,2,68044.08,2019-10-28 00:00:00.000000
201280,10883,4,1,59745.47,2018-08-18 00:00:00.000000
201265,10160,4,2,17445.47,2020-08-05 00:00:00.000000
200150,10671,4,1,11656.24,2018-08-17 00:00:00.000000
201259,11038,1,1,54019.62,2019-06-05 00:00:00.000000
201611,10770,3,1,29106.43,2020-11-17 00:00:00.000000
201517,10691,4,1,27914.36,
200403,10899,1,1,86345.27,2020-10-02 00:00:00.000000
201451,10067,1,1,26329.52,2018-09-15 00:00:00.000000
200042,11000,1,1,49130.24,2021-09-07 00:00:00.000000
200780,10864,1,1,55203.69,2022-01-29 00:00:00.000000
200662,10241,4,3,38867.56,2018-11-19 00:00:00.000000
200098,10247,4,2,55767.16,2018-04-09 00:00:00.000000
200505,10984,4,1,60738.23,2018-11-03 00:00:00.000000
200530,10393,1,1,76398.08,2021-06-05 00:00:00.000000
200856,10439,5,1,69838.48,2018-05-14 00:00:00.000000
200694,10040,5,2,8485.52,2018-07-23 00:00:00.000000
201174,10272,5,2,59399.4,2019-10-14 00:00:00.000000
200222,10292,3,1,26687.34,2020-04-15 00:00:00.000000
200179,11019,5,2,70346.07,2021-03-23 00:00:00.000000
201180,10468,2,1,49281.56,2019-08-27 00:00:00.000000
200791,10361,5,1,27769.52,2020-12-20 00:00:00.000000
201376,10297,4,1,25923.76,2018-12-13 00:00:00.000000
201624,10394,1,2,38947.17,2020-02-27 00:00:00.000000
200811,10016,5,1,82326.71,2018-01-25 00:00:00.000000
200249,10530,2,1,80601.43,2018-10-07 00:00:00.000000
200526,10175,5,1,4615.44,2020-04-10 00:00:00.000000
200777,10670,2,1,11722.66,2018-12-17 00:00:00.000000
200607,10766,3,1,39515.33,2020-09-06 00:00:00.000000
200301,10203,2,1,32868.19,2018-08-12 00:00:00.000000
201368,10147,1,1,11221.19,2018-09-14 00:00:00.000000
201004,10819,3,1,63829.76,2020-10-20 00:00:00.000000
200024,10446,1,1,10210.82,2021-03-28 00:00:00.000000
201606,10458,1,1,12674.71,2021-11-01 00:00:00.000000
200787,10299,4,1,20001.77,2020-05-05 00:00:00.000000
201291,10782,4,1,33344.03,2019-02-09 00:00:00.000000
200746,10130,2,2,12704.95,2018-06-13 00:00:00.000000
201449,10690,2,1,99758.48,2021-12-17 00:00:00.000000
201053,10603,1,3,97456.04,2020-01-10 00:00:00.000000
200009,10818,5,1,2281.62,2019-09-25 00:00:00.000000
200055,10267,1,2,46869.95,2018-02-19 00:00:00.000000
201371,10465,3,1,50412.12,2020-01-12 00:00:00.000000
201106,10243,5,1,62974.45,2018-12-13 00:00:00.000000
200592,10153,1,2,8794.16,2020-09-22 00:00:00.000000
200419,10862,1,1,13836.35,2020-11-14 00:00:00.000000
200925,10414,5,1,47599.74,2018-10-23 00:00:00.000000
201626,11080,4,2,24007.71,2021-01-11 00:00:00.000000
200284,10543,5,1,66775.28,2021-04-04 00:00:00.000000
200937,10297,5,2,91725.64,2019-07-18 00:00:00.000000
201309,10620,2,1,63150.87,2021-05-28 00:00:00.000000
200584,10457,4,1,8326.71,2018-05-15 00:00:00.000000
200844,10730,1,1,50695.5,2018-02-09 00:00:00.000000
